cod_cliente;qtd_comprada;ativo;data_compra
2965;52;VALE3.SA;2022-08-31
1208;96;FLRY3.SA;2022-06-18
1790;32;VINO11.SA;2022-11-13
2106;58;HGLG11.SA;2022-06-11
3980;2;FLRY3.SA;2022-09-01
2522;29;RBVA11.SA;2022-04-25
2603;27;MGLU3.SA;2022-05-24
1731;39;FLRY3.SA;2022-06-08
508;81;VINO11.SA;2022-07-04
1617;80;FLRY3.SA;2022-09-07
3755;6;RBVA11.SA;2022-07-01
459;20;IRDM11.SA;2022-12-31
4594;54;MGLU3.SA;2022-11-05
384;12;RBVA11.SA;2022-11-24
4508;72;ITUB4.SA;2022-08-03
2764;88;BBDC4.SA;2022-09-01
346;30;RBVA11.SA;2022-03-15
3226;53;PETR4.SA;2022-04-07
4497;14;BBDC4.SA;2022-07-17
1422;33;RBVA11.SA;2022-01-13
2043;38;PETR4.SA;2022-03-14
4043;64;VINO11.SA;2022-03-20
3291;81;PETR4.SA;2022-11-17
2994;92;RBVA11.SA;2022-01-27
514;85;RBVA11.SA;2022-07-18
3427;61;FLRY3.SA;2022-09-17
3069;42;HGLG11.SA;2022-12-27
2356;38;VALE3.SA;2022-12-10
1502;39;VALE3.SA;2022-12-09
1589;13;ITUB4.SA;2022-09-02
4224;84;B3SA3.SA;2022-12-06
1337;60;VINO11.SA;2022-12-26
794;8;RBVA11.SA;2022-10-27
3494;89;HGLG11.SA;2022-09-23
2723;11;IRDM11.SA;2022-08-07
2999;28;RBVA11.SA;2022-02-16
3884;83;HGLG11.SA;2022-04-06
3271;99;VINO11.SA;2022-03-15
4883;6;MGLU3.SA;2022-11-24
1957;85;VINO11.SA;2022-05-15
2944;26;IRDM11.SA;2022-10-20
3722;100;PETR4.SA;2022-07-30
3098;17;BBDC4.SA;2022-10-19
2763;9;HGLG11.SA;2022-12-17
4598;82;MGLU3.SA;2022-07-21
1226;96;PETR4.SA;2022-05-05
895;98;RBVA11.SA;2022-06-06
4669;49;VALE3.SA;2022-04-15
372;33;HGBS11.SA;2022-07-24
2502;66;PETR4.SA;2022-02-18
888;80;FLRY3.SA;2022-08-24
269;18;B3SA3.SA;2022-09-20
3268;24;VINO11.SA;2022-12-26
4520;74;B3SA3.SA;2022-02-28
3366;12;VINO11.SA;2022-09-01
1747;19;HGBS11.SA;2022-10-28
3219;15;VALE3.SA;2022-07-21
2191;26;B3SA3.SA;2022-03-16
603;35;VINO11.SA;2022-04-28
2073;11;VINO11.SA;2022-05-19
1360;24;VINO11.SA;2022-10-17
1629;94;FLRY3.SA;2022-12-13
3418;62;VALE3.SA;2022-03-22
909;27;PETR4.SA;2022-05-26
602;42;B3SA3.SA;2022-04-13
1557;84;ITUB4.SA;2022-05-17
69;92;VINO11.SA;2022-01-15
1204;17;MGLU3.SA;2022-07-21
3382;22;ITUB4.SA;2022-04-13
2172;69;BBDC4.SA;2022-08-09
1385;40;ITUB4.SA;2022-07-29
1154;43;ITUB4.SA;2022-02-21
4684;70;FLRY3.SA;2022-08-14
4487;18;BBDC4.SA;2022-07-06
1310;6;B3SA3.SA;2022-05-29
2988;28;IRDM11.SA;2022-08-03
1609;85;VALE3.SA;2022-01-31
3635;67;VINO11.SA;2022-08-06
4782;56;B3SA3.SA;2022-07-28
735;67;VALE3.SA;2022-10-11
2737;11;BBDC4.SA;2022-07-03
2126;65;RBVA11.SA;2022-11-14
677;69;HGLG11.SA;2022-01-17
672;60;HGLG11.SA;2022-04-07
3120;28;MGLU3.SA;2022-06-14
1345;77;FLRY3.SA;2022-01-18
2632;10;IRDM11.SA;2022-06-13
3593;5;FLRY3.SA;2022-01-22
1789;66;VALE3.SA;2022-07-02
2090;21;VINO11.SA;2022-09-03
1486;55;VALE3.SA;2022-05-15
1348;22;PETR4.SA;2022-09-29
1044;40;ITUB4.SA;2022-12-31
2602;27;IRDM11.SA;2022-03-27
4022;84;MGLU3.SA;2022-01-10
593;5;FLRY3.SA;2022-07-26
1870;18;B3SA3.SA;2022-07-04
2131;67;VALE3.SA;2022-12-06
832;10;PETR4.SA;2022-10-18
21;86;PETR4.SA;2022-10-03
1091;86;PETR4.SA;2022-10-31
3314;71;B3SA3.SA;2022-05-05
2332;16;VINO11.SA;2022-04-17
578;61;MGLU3.SA;2022-03-27
205;86;ITUB4.SA;2022-04-17
2702;100;VINO11.SA;2022-08-02
3170;71;VINO11.SA;2022-05-17
1990;24;IRDM11.SA;2022-10-08
896;48;PETR4.SA;2022-04-21
230;5;ITUB4.SA;2022-09-15
1989;24;BBDC4.SA;2022-07-09
4210;55;FLRY3.SA;2022-04-05
1114;90;FLRY3.SA;2022-06-07
1792;39;RBVA11.SA;2022-08-23
1231;71;FLRY3.SA;2022-06-17
3834;83;B3SA3.SA;2022-09-10
3985;87;VINO11.SA;2022-05-22
4949;18;VALE3.SA;2022-11-29
3638;83;ITUB4.SA;2022-08-23
4861;87;HGBS11.SA;2022-01-06
1927;39;HGLG11.SA;2022-06-29
3146;63;FLRY3.SA;2022-12-05
872;90;MGLU3.SA;2022-08-27
674;63;B3SA3.SA;2022-08-16
4873;69;BBDC4.SA;2022-03-25
2132;82;IRDM11.SA;2022-01-08
2357;50;RBVA11.SA;2022-07-23
2191;44;HGBS11.SA;2022-10-19
1111;1;MGLU3.SA;2022-01-13
2653;90;FLRY3.SA;2022-07-30
1919;14;VINO11.SA;2022-05-17
4766;92;BBDC4.SA;2022-07-20
1606;80;HGLG11.SA;2022-04-12
4498;81;FLRY3.SA;2022-05-31
4045;93;HGLG11.SA;2022-04-25
4737;15;IRDM11.SA;2022-11-13
4220;78;FLRY3.SA;2022-04-14
132;86;HGBS11.SA;2022-06-24
4510;3;VALE3.SA;2022-08-31
102;75;HGBS11.SA;2022-07-13
4161;5;MGLU3.SA;2022-05-12
1414;79;FLRY3.SA;2022-05-14
1367;18;ITUB4.SA;2022-07-13
2107;17;HGBS11.SA;2022-04-13
605;5;VALE3.SA;2022-05-20
423;31;RBVA11.SA;2022-11-07
2202;3;VALE3.SA;2022-11-18
1942;11;RBVA11.SA;2022-03-29
570;20;VINO11.SA;2022-11-24
321;8;VINO11.SA;2022-02-03
1327;70;VINO11.SA;2022-04-26
4936;88;HGLG11.SA;2022-08-24
2904;75;ITUB4.SA;2022-12-20
1893;12;VINO11.SA;2022-11-29
2964;15;IRDM11.SA;2022-11-02
376;27;HGLG11.SA;2022-01-07
4168;5;PETR4.SA;2022-08-31
4037;30;FLRY3.SA;2022-03-04
3655;72;HGBS11.SA;2022-12-28
4547;77;IRDM11.SA;2022-08-03
4085;65;PETR4.SA;2022-07-21
2189;74;VALE3.SA;2022-08-14
2463;21;ITUB4.SA;2022-06-25
4550;58;MGLU3.SA;2022-04-12
4251;38;VINO11.SA;2022-02-19
184;7;ITUB4.SA;2022-05-17
3867;71;BBDC4.SA;2022-03-30
1720;9;B3SA3.SA;2022-08-31
4980;54;HGBS11.SA;2022-03-04
2407;69;ITUB4.SA;2022-07-30
3965;25;BBDC4.SA;2022-01-20
1301;1;ITUB4.SA;2022-05-20
1979;65;VALE3.SA;2022-02-16
471;27;VINO11.SA;2022-10-25
4984;92;ITUB4.SA;2022-02-15
1210;57;VALE3.SA;2022-11-25
1212;45;VINO11.SA;2022-10-17
1398;67;IRDM11.SA;2022-01-25
37;64;HGBS11.SA;2022-11-10
1303;83;FLRY3.SA;2022-11-19
1211;81;PETR4.SA;2022-03-09
361;78;RBVA11.SA;2022-10-15
4895;47;IRDM11.SA;2022-12-08
896;54;VINO11.SA;2022-02-06
1301;73;PETR4.SA;2022-08-03
3989;16;ITUB4.SA;2022-05-29
4298;88;MGLU3.SA;2022-08-02
972;19;MGLU3.SA;2022-04-26
3595;25;FLRY3.SA;2022-09-17
1477;1;FLRY3.SA;2022-11-30
2623;77;ITUB4.SA;2022-12-10
1719;86;B3SA3.SA;2022-08-01
2217;29;HGLG11.SA;2022-10-21
611;36;IRDM11.SA;2022-12-21
518;99;FLRY3.SA;2022-10-04
1079;48;HGLG11.SA;2022-11-01
556;35;B3SA3.SA;2022-11-02
1374;67;HGLG11.SA;2022-10-19
2494;43;VINO11.SA;2022-07-17
760;99;HGLG11.SA;2022-04-30
2240;69;VALE3.SA;2022-07-16
3211;94;FLRY3.SA;2022-07-04
1393;72;ITUB4.SA;2022-08-31
3608;27;FLRY3.SA;2022-05-06
2277;67;HGBS11.SA;2022-10-01
945;21;HGBS11.SA;2022-08-20
1634;92;HGLG11.SA;2022-06-05
2712;31;ITUB4.SA;2022-12-08
279;28;B3SA3.SA;2022-10-26
3909;17;HGBS11.SA;2022-10-31
4205;60;HGBS11.SA;2022-04-25
1332;48;MGLU3.SA;2022-10-04
80;38;FLRY3.SA;2022-06-23
1366;71;FLRY3.SA;2022-01-20
4971;80;VALE3.SA;2022-09-17
3841;35;IRDM11.SA;2022-12-23
1788;68;VALE3.SA;2022-11-02
3733;58;HGLG11.SA;2022-08-06
636;40;FLRY3.SA;2022-03-02
1765;11;HGLG11.SA;2022-12-13
192;34;FLRY3.SA;2022-04-21
3559;31;HGLG11.SA;2022-05-04
3872;10;VINO11.SA;2022-12-05
1878;86;FLRY3.SA;2022-07-19
4746;74;B3SA3.SA;2022-08-19
15;30;HGBS11.SA;2022-02-05
921;86;FLRY3.SA;2022-03-06
2644;76;PETR4.SA;2022-03-03
2012;14;HGBS11.SA;2022-01-30
1720;48;ITUB4.SA;2022-12-18
3049;23;VALE3.SA;2022-06-30
1085;23;FLRY3.SA;2022-06-30
1772;37;FLRY3.SA;2022-11-20
3755;53;HGBS11.SA;2022-07-06
479;80;RBVA11.SA;2022-02-25
199;22;B3SA3.SA;2022-10-18
4167;68;FLRY3.SA;2022-07-16
760;40;BBDC4.SA;2022-05-02
1044;72;B3SA3.SA;2022-09-13
3291;4;FLRY3.SA;2022-08-14
3383;67;ITUB4.SA;2022-06-09
645;72;VINO11.SA;2022-12-17
1095;40;BBDC4.SA;2022-08-01
1629;42;B3SA3.SA;2022-05-01
1855;43;HGLG11.SA;2022-02-11
3671;68;HGLG11.SA;2022-09-22
3346;9;MGLU3.SA;2022-05-05
2949;100;HGBS11.SA;2022-03-28
2461;95;VINO11.SA;2022-07-15
613;30;BBDC4.SA;2022-07-31
2208;44;B3SA3.SA;2022-12-29
3716;55;PETR4.SA;2022-09-19
2662;44;MGLU3.SA;2022-02-05
1151;43;MGLU3.SA;2022-11-10
3101;55;B3SA3.SA;2022-06-26
2802;99;BBDC4.SA;2022-07-02
195;25;BBDC4.SA;2022-04-29
1325;45;VALE3.SA;2022-09-11
4557;93;IRDM11.SA;2022-06-11
247;45;FLRY3.SA;2022-08-14
2964;17;VINO11.SA;2022-02-04
137;84;HGLG11.SA;2022-04-25
3433;14;PETR4.SA;2022-08-23
4076;27;MGLU3.SA;2022-04-23
4411;62;BBDC4.SA;2022-08-21
1085;76;HGBS11.SA;2022-07-10
2609;73;MGLU3.SA;2022-07-21
266;60;MGLU3.SA;2022-06-28
3975;29;HGLG11.SA;2022-06-20
1655;68;RBVA11.SA;2022-08-08
1778;24;MGLU3.SA;2022-01-21
357;19;HGBS11.SA;2022-02-12
1189;81;RBVA11.SA;2022-12-12
2571;15;VINO11.SA;2022-03-03
4133;73;VINO11.SA;2022-12-28
2956;11;RBVA11.SA;2022-03-29
2674;27;VALE3.SA;2022-11-29
2942;21;HGBS11.SA;2022-05-26
4165;38;FLRY3.SA;2022-11-30
646;28;VINO11.SA;2022-10-29
2285;14;HGBS11.SA;2022-07-22
282;31;RBVA11.SA;2022-08-05
1841;45;MGLU3.SA;2022-02-09
2502;11;VINO11.SA;2022-11-12
1131;89;ITUB4.SA;2022-03-30
3246;55;B3SA3.SA;2022-03-31
1678;53;HGBS11.SA;2022-12-12
1533;51;B3SA3.SA;2022-07-03
4432;77;HGBS11.SA;2022-08-21
2749;77;RBVA11.SA;2022-12-03
1592;50;BBDC4.SA;2022-12-08
128;43;B3SA3.SA;2022-12-16
2828;74;VINO11.SA;2022-09-12
4095;82;MGLU3.SA;2022-08-16
3826;44;B3SA3.SA;2022-07-23
4657;23;BBDC4.SA;2022-09-11
2887;24;MGLU3.SA;2022-09-06
1481;36;B3SA3.SA;2022-11-17
972;41;ITUB4.SA;2022-07-10
3926;15;HGLG11.SA;2022-05-13
2097;8;VINO11.SA;2022-06-28
3209;29;ITUB4.SA;2022-12-18
4406;33;HGLG11.SA;2022-06-01
377;66;VALE3.SA;2022-08-20
3472;48;HGLG11.SA;2022-05-07
4766;55;IRDM11.SA;2022-12-22
2384;17;RBVA11.SA;2022-09-29
3353;73;VALE3.SA;2022-03-16
3130;42;IRDM11.SA;2022-01-09
883;2;ITUB4.SA;2022-11-04
179;20;FLRY3.SA;2022-11-21
2132;69;IRDM11.SA;2022-01-13
4604;91;VINO11.SA;2022-10-26
4526;2;HGBS11.SA;2022-04-10
3453;66;VINO11.SA;2022-09-05
476;83;VINO11.SA;2022-11-05
3862;95;BBDC4.SA;2022-03-25
3645;20;HGBS11.SA;2022-10-17
365;82;HGLG11.SA;2022-04-12
4401;71;HGLG11.SA;2022-08-14
3446;46;MGLU3.SA;2022-04-14
604;45;BBDC4.SA;2022-02-15
3152;97;VINO11.SA;2022-06-17
4751;37;B3SA3.SA;2022-11-22
1510;98;HGBS11.SA;2022-03-22
1250;8;FLRY3.SA;2022-06-30
4943;69;VALE3.SA;2022-05-27
2639;87;BBDC4.SA;2022-06-20
822;40;B3SA3.SA;2022-03-14
1201;32;FLRY3.SA;2022-12-29
2991;86;FLRY3.SA;2022-11-06
3773;99;RBVA11.SA;2022-08-17
4589;65;MGLU3.SA;2022-12-19
977;32;BBDC4.SA;2022-10-29
4966;47;HGLG11.SA;2022-06-16
4218;51;PETR4.SA;2022-02-13
4896;97;BBDC4.SA;2022-06-28
1648;20;VALE3.SA;2022-11-02
747;36;BBDC4.SA;2022-12-16
1667;67;FLRY3.SA;2022-05-31
1294;42;ITUB4.SA;2022-06-03
3582;30;ITUB4.SA;2022-07-04
2381;57;VINO11.SA;2022-12-11
3865;97;HGBS11.SA;2022-08-19
245;52;RBVA11.SA;2022-07-21
791;31;PETR4.SA;2022-08-11
1191;100;VALE3.SA;2022-02-15
1383;30;IRDM11.SA;2022-08-29
1159;67;HGLG11.SA;2022-09-04
1355;53;RBVA11.SA;2022-09-29
164;8;HGBS11.SA;2022-04-18
4644;49;FLRY3.SA;2022-10-31
528;23;ITUB4.SA;2022-06-23
1109;51;RBVA11.SA;2022-11-07
1722;39;B3SA3.SA;2022-06-14
3546;7;HGBS11.SA;2022-07-05
1629;98;ITUB4.SA;2022-12-03
4267;13;PETR4.SA;2022-06-18
4348;67;VALE3.SA;2022-03-27
3697;82;IRDM11.SA;2022-05-26
3255;8;HGBS11.SA;2022-12-11
1544;78;HGLG11.SA;2022-11-26
4900;23;PETR4.SA;2022-10-31
3900;34;HGBS11.SA;2022-05-11
4976;92;VALE3.SA;2022-09-02
2796;59;MGLU3.SA;2022-04-23
3447;41;ITUB4.SA;2022-02-02
2653;13;HGLG11.SA;2022-11-20
3701;19;BBDC4.SA;2022-05-20
3187;36;VALE3.SA;2022-11-30
3611;47;PETR4.SA;2022-09-08
549;58;VINO11.SA;2022-01-16
4731;86;HGLG11.SA;2022-07-21
4896;34;ITUB4.SA;2022-01-08
2999;11;ITUB4.SA;2022-06-05
4526;80;BBDC4.SA;2022-03-07
2837;17;MGLU3.SA;2022-01-07
2157;66;HGLG11.SA;2022-05-27
2238;45;B3SA3.SA;2022-02-12
241;65;BBDC4.SA;2022-08-16
2962;79;HGLG11.SA;2022-10-11
1903;80;BBDC4.SA;2022-10-06
81;79;MGLU3.SA;2022-08-11
3317;53;RBVA11.SA;2022-01-27
4667;79;PETR4.SA;2022-07-26
3904;29;HGLG11.SA;2022-07-31
515;97;RBVA11.SA;2022-06-23
2624;17;FLRY3.SA;2022-06-12
1008;52;RBVA11.SA;2022-08-06
3332;50;ITUB4.SA;2022-03-16
4765;97;HGLG11.SA;2022-10-12
4813;57;ITUB4.SA;2022-11-16
439;28;VINO11.SA;2022-11-13
1967;31;ITUB4.SA;2022-11-09
600;44;RBVA11.SA;2022-12-13
530;37;PETR4.SA;2022-01-28
1062;76;ITUB4.SA;2022-09-24
3725;41;HGLG11.SA;2022-08-19
2706;24;VALE3.SA;2022-07-21
3201;55;FLRY3.SA;2022-01-18
2061;42;PETR4.SA;2022-04-10
4917;37;IRDM11.SA;2022-08-04
4009;24;IRDM11.SA;2022-11-08
2306;32;VINO11.SA;2022-01-10
144;8;FLRY3.SA;2022-03-14
1711;29;IRDM11.SA;2022-03-26
809;58;ITUB4.SA;2022-08-09
1956;92;BBDC4.SA;2022-10-05
4582;100;PETR4.SA;2022-04-10
1424;40;BBDC4.SA;2022-01-07
2662;1;MGLU3.SA;2022-12-26
197;44;PETR4.SA;2022-08-08
1687;94;VINO11.SA;2022-05-03
1547;2;FLRY3.SA;2022-03-28
3800;73;VALE3.SA;2022-09-20
4989;61;VINO11.SA;2022-01-10
4019;55;HGLG11.SA;2022-10-01
548;23;RBVA11.SA;2022-12-22
1263;94;BBDC4.SA;2022-07-05
4028;56;BBDC4.SA;2022-08-24
3090;51;VALE3.SA;2022-07-21
3727;34;VINO11.SA;2022-01-09
2708;83;HGLG11.SA;2022-09-07
1048;46;PETR4.SA;2022-07-03
1759;50;MGLU3.SA;2022-12-22
4184;53;B3SA3.SA;2022-04-22
3504;74;B3SA3.SA;2022-12-12
4654;31;HGLG11.SA;2022-12-12
1718;40;VINO11.SA;2022-12-28
1137;5;HGLG11.SA;2022-08-05
2131;24;HGBS11.SA;2022-09-06
3222;67;MGLU3.SA;2022-07-01
4370;33;PETR4.SA;2022-07-01
2502;72;VALE3.SA;2022-01-23
948;73;FLRY3.SA;2022-09-30
1880;52;B3SA3.SA;2022-07-25
2717;87;FLRY3.SA;2022-09-29
2157;19;HGBS11.SA;2022-04-28
1385;72;FLRY3.SA;2022-09-28
3401;83;B3SA3.SA;2022-03-20
2758;12;BBDC4.SA;2022-09-18
3484;30;HGBS11.SA;2022-03-07
4295;90;PETR4.SA;2022-08-15
2291;14;ITUB4.SA;2022-07-25
3683;50;B3SA3.SA;2022-11-25
4443;24;MGLU3.SA;2022-01-23
4616;40;FLRY3.SA;2022-12-23
4741;69;HGBS11.SA;2022-01-11
2201;69;MGLU3.SA;2022-04-21
4140;12;IRDM11.SA;2022-05-20
1127;84;PETR4.SA;2022-03-06
3466;23;VINO11.SA;2022-01-21
2457;15;MGLU3.SA;2022-10-19
865;59;ITUB4.SA;2022-12-27
4822;10;RBVA11.SA;2022-08-27
752;9;VINO11.SA;2022-07-08
1221;39;VALE3.SA;2022-02-05
323;28;ITUB4.SA;2022-08-07
4455;67;B3SA3.SA;2022-10-07
3316;94;RBVA11.SA;2022-11-06
688;54;ITUB4.SA;2022-03-04
3933;62;VALE3.SA;2022-05-08
3341;4;HGLG11.SA;2022-06-12
887;91;HGBS11.SA;2022-09-30
3206;43;HGBS11.SA;2022-11-08
1978;41;HGBS11.SA;2022-12-11
1790;70;HGLG11.SA;2022-03-09
1778;28;RBVA11.SA;2022-06-02
3753;47;HGBS11.SA;2022-01-10
1862;95;B3SA3.SA;2022-06-26
1967;36;HGLG11.SA;2022-03-21
2840;90;IRDM11.SA;2022-10-05
636;10;IRDM11.SA;2022-04-30
3941;22;ITUB4.SA;2022-05-14
4626;6;BBDC4.SA;2022-12-05
4583;27;MGLU3.SA;2022-04-01
3676;26;IRDM11.SA;2022-06-19
3484;81;HGBS11.SA;2022-11-25
3252;47;VINO11.SA;2022-07-30
486;9;MGLU3.SA;2022-11-12
1033;16;HGBS11.SA;2022-12-17
192;80;RBVA11.SA;2022-07-14
3787;33;HGBS11.SA;2022-07-27
2731;67;RBVA11.SA;2022-08-09
526;52;HGBS11.SA;2022-11-09
4882;14;ITUB4.SA;2022-04-30
3266;69;FLRY3.SA;2022-04-20
3546;22;VINO11.SA;2022-11-24
4212;15;BBDC4.SA;2022-08-08
994;71;IRDM11.SA;2022-05-01
1160;11;HGLG11.SA;2022-10-31
3487;86;ITUB4.SA;2022-07-27
163;12;VALE3.SA;2022-09-06
1376;69;FLRY3.SA;2022-01-18
3307;36;HGBS11.SA;2022-05-16
404;25;IRDM11.SA;2022-01-24
4763;7;PETR4.SA;2022-03-30
311;8;RBVA11.SA;2022-09-19
3296;33;PETR4.SA;2022-03-30
4888;84;MGLU3.SA;2022-06-24
592;100;HGBS11.SA;2022-03-19
1323;73;VALE3.SA;2022-03-20
2120;63;B3SA3.SA;2022-11-04
3972;8;BBDC4.SA;2022-09-06
1979;37;HGBS11.SA;2022-04-01
4943;75;FLRY3.SA;2022-10-30
3891;6;FLRY3.SA;2022-01-04
2586;49;BBDC4.SA;2022-11-02
3133;30;IRDM11.SA;2022-11-04
2386;86;HGBS11.SA;2022-01-23
3825;64;RBVA11.SA;2022-01-08
387;95;IRDM11.SA;2022-04-26
3257;85;FLRY3.SA;2022-10-04
3235;84;IRDM11.SA;2022-09-24
3560;1;VINO11.SA;2022-04-09
2640;86;ITUB4.SA;2022-12-24
354;52;VINO11.SA;2022-02-21
3018;67;BBDC4.SA;2022-06-07
2592;58;MGLU3.SA;2022-07-07
762;41;B3SA3.SA;2022-11-26
3224;40;RBVA11.SA;2022-04-18
3839;70;VINO11.SA;2022-05-27
2505;49;HGLG11.SA;2022-11-20
908;75;HGLG11.SA;2022-07-09
3195;26;RBVA11.SA;2022-01-28
3312;31;MGLU3.SA;2022-07-23
3452;2;VALE3.SA;2022-06-28
1632;38;MGLU3.SA;2022-07-11
486;79;HGLG11.SA;2022-04-03
3748;40;RBVA11.SA;2022-12-30
827;24;HGBS11.SA;2022-12-29
500;26;BBDC4.SA;2022-11-08
3264;97;ITUB4.SA;2022-06-05
747;43;VINO11.SA;2022-09-09
2522;91;HGBS11.SA;2022-07-22
4006;33;HGBS11.SA;2022-01-22
4591;85;BBDC4.SA;2022-04-30
3428;70;RBVA11.SA;2022-03-19
2590;97;MGLU3.SA;2022-09-21
2027;70;HGBS11.SA;2022-04-02
3234;88;MGLU3.SA;2022-10-16
2128;25;VINO11.SA;2022-12-12
1724;82;HGLG11.SA;2022-05-04
1764;32;VALE3.SA;2022-01-24
4090;67;HGBS11.SA;2022-11-17
593;1;RBVA11.SA;2022-01-08
519;87;MGLU3.SA;2022-09-02
3799;33;FLRY3.SA;2022-01-30
1935;71;FLRY3.SA;2022-10-06
2670;96;VINO11.SA;2022-11-08
3695;8;HGBS11.SA;2022-04-13
1422;77;B3SA3.SA;2022-07-31
3143;16;FLRY3.SA;2022-07-16
1648;83;FLRY3.SA;2022-09-23
797;96;PETR4.SA;2022-01-22
4840;75;IRDM11.SA;2022-02-09
1907;7;VALE3.SA;2022-05-30
1320;20;ITUB4.SA;2022-03-09
2361;9;RBVA11.SA;2022-04-14
2624;37;MGLU3.SA;2022-05-23
1590;23;HGLG11.SA;2022-05-06
2012;29;B3SA3.SA;2022-12-16
1416;50;PETR4.SA;2022-08-18
2518;12;HGBS11.SA;2022-08-30
1769;50;PETR4.SA;2022-09-12
4836;33;BBDC4.SA;2022-03-30
211;67;PETR4.SA;2022-04-05
868;87;BBDC4.SA;2022-12-25
2986;84;MGLU3.SA;2022-11-06
1038;50;HGBS11.SA;2022-04-26
4246;3;HGBS11.SA;2022-10-17
1690;23;FLRY3.SA;2022-10-20
3624;61;HGLG11.SA;2022-02-16
2690;33;MGLU3.SA;2022-04-06
2773;6;VINO11.SA;2022-10-10
2507;55;B3SA3.SA;2022-07-15
75;53;B3SA3.SA;2022-03-16
662;72;IRDM11.SA;2022-06-05
1350;18;IRDM11.SA;2022-02-28
2336;14;B3SA3.SA;2022-04-13
2790;73;FLRY3.SA;2022-01-13
1561;16;PETR4.SA;2022-08-27
2087;89;IRDM11.SA;2022-01-27
4051;48;PETR4.SA;2022-01-11
1412;85;VINO11.SA;2022-06-11
1573;17;MGLU3.SA;2022-09-14
258;57;HGLG11.SA;2022-06-08
1313;54;B3SA3.SA;2022-02-14
2988;17;HGBS11.SA;2022-09-05
3189;90;B3SA3.SA;2022-05-05
2990;13;B3SA3.SA;2022-12-05
1586;54;ITUB4.SA;2022-06-17
4467;13;PETR4.SA;2022-11-02
2127;6;RBVA11.SA;2022-11-08
1982;81;BBDC4.SA;2022-11-21
2278;24;MGLU3.SA;2022-11-23
2757;57;RBVA11.SA;2022-03-22
1186;27;HGLG11.SA;2022-04-19
909;33;VINO11.SA;2022-06-03
1853;91;RBVA11.SA;2022-07-03
2282;14;VINO11.SA;2022-06-07
4919;81;RBVA11.SA;2022-06-29
4342;43;VINO11.SA;2022-06-08
1335;70;RBVA11.SA;2022-04-27
3321;72;RBVA11.SA;2022-10-11
1424;6;PETR4.SA;2022-01-30
4740;25;VINO11.SA;2022-01-23
4094;62;FLRY3.SA;2022-05-24
2399;88;PETR4.SA;2022-03-06
253;50;BBDC4.SA;2022-04-20
715;93;HGLG11.SA;2022-08-10
4967;39;HGBS11.SA;2022-12-30
1057;24;VALE3.SA;2022-01-13
2812;26;B3SA3.SA;2022-04-06
494;57;BBDC4.SA;2022-04-22
1335;42;VINO11.SA;2022-05-14
4505;36;VALE3.SA;2022-11-06
744;92;MGLU3.SA;2022-04-15
4437;37;HGLG11.SA;2022-08-27
2633;93;BBDC4.SA;2022-04-24
1737;69;B3SA3.SA;2022-09-03
4897;4;RBVA11.SA;2022-07-30
4527;73;B3SA3.SA;2022-07-15
449;54;VINO11.SA;2022-12-26
1735;15;MGLU3.SA;2022-05-05
867;85;VINO11.SA;2022-02-15
1648;17;HGLG11.SA;2022-06-22
1860;83;HGLG11.SA;2022-12-20
4251;40;VALE3.SA;2022-11-27
2356;28;HGLG11.SA;2022-02-07
4312;4;ITUB4.SA;2022-08-03
3733;87;VALE3.SA;2022-11-02
157;59;B3SA3.SA;2022-09-01
4847;63;IRDM11.SA;2022-11-03
1608;43;BBDC4.SA;2022-03-25
4446;98;FLRY3.SA;2022-06-03
1774;9;BBDC4.SA;2022-01-29
4812;49;MGLU3.SA;2022-03-22
1326;65;RBVA11.SA;2022-02-27
3488;84;HGBS11.SA;2022-09-10
4941;21;RBVA11.SA;2022-07-10
4320;38;MGLU3.SA;2022-09-28
3601;93;ITUB4.SA;2022-10-21
4788;73;RBVA11.SA;2022-11-12
2951;65;HGBS11.SA;2022-08-26
1460;68;MGLU3.SA;2022-10-22
3753;92;VINO11.SA;2022-04-30
1970;90;BBDC4.SA;2022-04-29
1151;74;HGBS11.SA;2022-07-13
4788;20;PETR4.SA;2022-09-17
3804;82;RBVA11.SA;2022-08-02
4158;65;MGLU3.SA;2022-02-20
4727;3;FLRY3.SA;2022-05-31
3079;69;FLRY3.SA;2022-09-14
1785;28;B3SA3.SA;2022-03-17
3105;7;RBVA11.SA;2022-01-13
3374;74;RBVA11.SA;2022-09-02
3101;96;PETR4.SA;2022-01-08
4963;69;RBVA11.SA;2022-06-23
4576;42;RBVA11.SA;2022-12-08
1770;34;HGLG11.SA;2022-06-24
556;88;ITUB4.SA;2022-08-04
171;60;FLRY3.SA;2022-08-26
1493;61;VINO11.SA;2022-05-22
670;84;VALE3.SA;2022-09-19
3042;22;ITUB4.SA;2022-11-27
1919;8;PETR4.SA;2022-05-02
630;13;FLRY3.SA;2022-03-19
4873;96;VINO11.SA;2022-06-04
177;73;IRDM11.SA;2022-07-08
4620;46;B3SA3.SA;2022-09-16
874;51;VINO11.SA;2022-10-11
1240;75;FLRY3.SA;2022-06-23
2181;78;MGLU3.SA;2022-11-01
48;50;FLRY3.SA;2022-10-04
2326;15;IRDM11.SA;2022-10-16
876;26;ITUB4.SA;2022-06-02
824;62;VINO11.SA;2022-12-01
4186;38;VALE3.SA;2022-10-27
147;81;HGBS11.SA;2022-10-16
